ticker1, ticker2, zscore, profit_cash, returns, trades, sma_short, sma_long, timeframe
BNBUSDT,EOSUSDT,1.2,465.37828722629393,1236.83,2364,80,6,1m
BNBUSDT,EOSUSDT,1.3,430.72065876765754,1145.13,2222,80,6,1m
BNBUSDT,EOSUSDT,1.4,422.91091996560044,1123.42,2049,80,6,1m
BNBUSDT,EOSUSDT,1.5,342.2457990937992,902.3,1867,80,6,1m
BNBUSDT,EOSUSDT,1.6,311.9446277177795,822.42,1691,80,6,1m
BNBUSDT,EOSUSDT,1.7,318.57868362668813,839.75,1516,80,6,1m
BNBUSDT,EOSUSDT,1.8,286.4893870663274,755.21,1348,80,6,1m
BNBUSDT,EOSUSDT,1.9,288.9348550472407,761.05,1162,80,6,1m
BNBUSDT,EOSUSDT,0.5,661.7522554322788,1758.0,3647,85,6,1m
BNBUSDT,EOSUSDT,0.6,638.6507470937038,1696.63,3389,85,6,1m
BNBUSDT,EOSUSDT,0.7,613.9569985859897,1631.1,3132,85,6,1m
BNBUSDT,EOSUSDT,0.8,588.9679262800579,1564.71,2926,85,6,1m
BNBUSDT,EOSUSDT,0.9,499.7133066423203,1327.59,2725,85,6,1m
BNBUSDT,EOSUSDT,1.0,490.92819670308216,1304.25,2561,85,6,1m
BNBUSDT,EOSUSDT,1.1,451.942956486148,1200.68,2400,85,6,1m
BNBUSDT,EOSUSDT,1.2,439.27663914886887,1167.03,2261,85,6,1m
BNBUSDT,EOSUSDT,1.3,370.48322549080257,984.63,2103,85,6,1m
BNBUSDT,EOSUSDT,1.4,368.53425267122094,978.98,1958,85,6,1m
BNBUSDT,EOSUSDT,1.5,316.691170076199,841.53,1784,85,6,1m
BNBUSDT,EOSUSDT,1.6,332.2996350032053,876.08,1627,85,6,1m
BNBUSDT,EOSUSDT,1.7,309.5834238958708,816.19,1466,85,6,1m
BNBUSDT,EOSUSDT,1.8,253.6817356563904,668.73,1317,85,6,1m
BNBUSDT,EOSUSDT,1.9,257.59876121720015,678.77,1116,85,6,1m
BNBUSDT,EOSUSDT,0.5,840.2469566459733,2262.54,5274,45,9,1m
BNBUSDT,EOSUSDT,0.6,856.6520374295262,2306.72,4931,45,9,1m
BNBUSDT,EOSUSDT,0.7,795.8323121483245,2142.95,4599,45,9,1m
BNBUSDT,EOSUSDT,0.8,715.8943793765475,1927.7,4304,45,9,1m
BNBUSDT,EOSUSDT,0.9,613.8338812084544,1652.88,3983,45,9,1m
BNBUSDT,EOSUSDT,1.0,548.4458702928115,1467.39,3628,45,9,1m
BNBUSDT,EOSUSDT,1.1,495.6065632145941,1316.8,3245,45,9,1m
BNBUSDT,EOSUSDT,1.2,440.31580515954283,1169.89,2876,45,9,1m
BNBUSDT,EOSUSDT,1.3,408.4314374903158,1085.18,2500,45,9,1m
BNBUSDT,EOSUSDT,1.4,296.05739825119514,787.0,2062,45,9,1m
BNBUSDT,EOSUSDT,1.5,245.22732536031643,648.75,1569,45,9,1m
BNBUSDT,EOSUSDT,1.6,161.84418044041095,417.62,1001,45,9,1m
BNBUSDT,EOSUSDT,1.7,124.54087201361406,321.65,503,45,9,1m
BNBUSDT,EOSUSDT,1.8,45.192458584572734,121.97,144,45,9,1m
BNBUSDT,EOSUSDT,1.9,0.47112461772597847,1.15,12,45,9,1m
BNBUSDT,EOSUSDT,0.5,859.4441202284338,2304.02,4867,50,9,1m
BNBUSDT,EOSUSDT,0.6,777.3870584199711,2084.04,4554,50,9,1m
BNBUSDT,EOSUSDT,0.7,731.3926880056503,1960.74,4272,50,9,1m
BNBUSDT,EOSUSDT,0.8,678.6523196005683,1819.35,3969,50,9,1m
BNBUSDT,EOSUSDT,0.9,549.2857885894296,1472.54,3699,50,9,1m
BNBUSDT,EOSUSDT,1.0,491.9490000227931,1307.08,3381,50,9,1m
BNBUSDT,EOSUSDT,1.1,511.6553530572693,1359.44,3082,50,9,1m
BNBUSDT,EOSUSDT,1.2,451.3625330337647,1199.24,2781,50,9,1m
BNBUSDT,EOSUSDT,1.3,434.31492836867625,1154.53,2461,50,9,1m
BNBUSDT,EOSUSDT,1.4,375.21486479260784,992.6,2094,50,9,1m
BNBUSDT,EOSUSDT,1.5,228.63778278911522,603.37,1695,50,9,1m
BNBUSDT,EOSUSDT,1.6,205.4843096617662,540.08,1236,50,9,1m
BNBUSDT,EOSUSDT,1.7,157.56429971585575,406.93,799,50,9,1m
BNBUSDT,EOSUSDT,1.8,141.73684950083938,369.38,432,50,9,1m
BNBUSDT,EOSUSDT,1.9,51.231378527953275,138.27,146,50,9,1m
BNBUSDT,EOSUSDT,0.5,806.0676367055848,2158.37,4551,55,9,1m
BNBUSDT,EOSUSDT,0.6,778.7558693951187,2085.24,4267,55,9,1m
BNBUSDT,EOSUSDT,0.7,726.7701951317907,1946.04,3993,55,9,1m
BNBUSDT,EOSUSDT,0.8,623.7900458697375,1670.3,3720,55,9,1m
BNBUSDT,EOSUSDT,0.9,547.3367365914474,1465.58,3442,55,9,1m
BNBUSDT,EOSUSDT,1.0,490.9741365259116,1304.49,3179,55,9,1m
BNBUSDT,EOSUSDT,1.1,444.2274393518317,1180.29,2960,55,9,1m
BNBUSDT,EOSUSDT,1.2,435.3985868693683,1156.83,2660,55,9,1m
BNBUSDT,EOSUSDT,1.3,438.92149117364545,1165.98,2376,55,9,1m
BNBUSDT,EOSUSDT,1.4,333.6776322324662,880.9,2066,55,9,1m
BNBUSDT,EOSUSDT,1.5,300.5806792178625,792.31,1725,55,9,1m
BNBUSDT,EOSUSDT,1.6,229.21043082301907,604.22,1364,55,9,1m
BNBUSDT,EOSUSDT,1.7,206.048980939431,541.56,989,55,9,1m
BNBUSDT,EOSUSDT,1.8,163.3509794318656,425.71,631,55,9,1m
BNBUSDT,EOSUSDT,1.9,102.22921220275263,266.35,333,55,9,1m
BNBUSDT,EOSUSDT,0.5,778.2158278393184,2075.45,4243,60,9,1m
BNBUSDT,EOSUSDT,0.6,661.7938008163923,1765.37,3991,60,9,1m
BNBUSDT,EOSUSDT,0.7,620.5390929968571,1655.32,3757,60,9,1m
BNBUSDT,EOSUSDT,0.8,566.93058219214,1512.61,3503,60,9,1m
BNBUSDT,EOSUSDT,0.9,531.6216830659353,1412.12,3268,60,9,1m
BNBUSDT,EOSUSDT,1.0,502.30179855389713,1334.59,3005,60,9,1m
BNBUSDT,EOSUSDT,1.1,405.2427764569439,1076.71,2779,60,9,1m
BNBUSDT,EOSUSDT,1.2,379.13012512850247,1007.33,2529,60,9,1m
BNBUSDT,EOSUSDT,1.3,391.2788738485486,1039.42,2290,60,9,1m
BNBUSDT,EOSUSDT,1.4,368.7440479880362,971.69,2010,60,9,1m
BNBUSDT,EOSUSDT,1.5,269.537085188961,710.61,1726,60,9,1m
BNBUSDT,EOSUSDT,1.6,294.9673586986044,777.51,1416,60,9,1m
BNBUSDT,EOSUSDT,1.7,201.42092388727445,530.96,1096,60,9,1m
BNBUSDT,EOSUSDT,1.8,181.05994484462593,482.96,776,60,9,1m
BNBUSDT,EOSUSDT,1.9,135.66106003657788,353.46,496,60,9,1m
BNBUSDT,EOSUSDT,0.5,699.8521197569065,1866.89,4014,65,9,1m
BNBUSDT,EOSUSDT,0.6,585.9937596812509,1563.17,3764,65,9,1m
BNBUSDT,EOSUSDT,0.7,532.1181094870485,1419.73,3521,65,9,1m
BNBUSDT,EOSUSDT,0.8,572.4585458977208,1520.6,3286,65,9,1m
BNBUSDT,EOSUSDT,0.9,514.0361257416171,1365.76,3076,65,9,1m
BNBUSDT,EOSUSDT,1.0,506.5699352447071,1345.93,2827,65,9,1m
BNBUSDT,EOSUSDT,1.1,418.71213178822535,1112.49,2627,65,9,1m
BNBUSDT,EOSUSDT,1.2,413.1360199068612,1097.68,2419,65,9,1m
BNBUSDT,EOSUSDT,1.3,357.8698716354565,950.67,2180,65,9,1m
BNBUSDT,EOSUSDT,1.4,342.3954012230786,902.26,1960,65,9,1m
BNBUSDT,EOSUSDT,1.5,292.1608537690728,770.26,1707,65,9,1m
BNBUSDT,EOSUSDT,1.6,252.38048478359312,665.26,1435,65,9,1m
BNBUSDT,EOSUSDT,1.7,219.74071045285194,579.26,1165,65,9,1m
BNBUSDT,EOSUSDT,1.8,193.3383995465968,509.44,876,65,9,1m
BNBUSDT,EOSUSDT,1.9,156.55434161604842,408.61,606,65,9,1m
BNBUSDT,EOSUSDT,0.5,611.6291196560903,1630.27,3803,70,9,1m
BNBUSDT,EOSUSDT,0.6,541.1525376535036,1442.42,3558,70,9,1m
BNBUSDT,EOSUSDT,0.7,667.4965043040387,1779.18,3305,70,9,1m
BNBUSDT,EOSUSDT,0.8,563.9236914016514,1497.92,3092,70,9,1m
BNBUSDT,EOSUSDT,0.9,480.4591741743894,1276.55,2889,70,9,1m
BNBUSDT,EOSUSDT,1.0,462.28440482241194,1228.26,2702,70,9,1m
BNBUSDT,EOSUSDT,1.1,451.1369178689523,1198.64,2523,70,9,1m
BNBUSDT,EOSUSDT,1.2,406.76345490287673,1081.29,2311,70,9,1m
BNBUSDT,EOSUSDT,1.3,338.4341485128385,899.04,2100,70,9,1m
BNBUSDT,EOSUSDT,1.4,316.7999907186769,835.06,1894,70,9,1m
BNBUSDT,EOSUSDT,1.5,285.1221861856259,751.56,1685,70,9,1m
BNBUSDT,EOSUSDT,1.6,258.92131041097684,682.54,1444,70,9,1m
BNBUSDT,EOSUSDT,1.7,236.43314956964048,623.0,1188,70,9,1m
BNBUSDT,EOSUSDT,1.8,179.97472412916525,474.05,917,70,9,1m
BNBUSDT,EOSUSDT,1.9,154.04253664026857,405.54,675,70,9,1m
BNBUSDT,EOSUSDT,0.5,611.0905099197113,1624.08,3597,75,9,1m
BNBUSDT,EOSUSDT,0.6,593.1347468241319,1575.52,3331,75,9,1m
BNBUSDT,EOSUSDT,0.7,568.6844790911005,1510.57,3123,75,9,1m
BNBUSDT,EOSUSDT,0.8,505.36431690100585,1342.72,2926,75,9,1m
BNBUSDT,EOSUSDT,0.9,474.41764483048706,1260.5,2755,75,9,1m
BNBUSDT,EOSUSDT,1.0,447.9735926088039,1190.24,2571,75,9,1m
BNBUSDT,EOSUSDT,1.1,449.78995868257283,1195.06,2379,75,9,1m
BNBUSDT,EOSUSDT,1.2,383.9370764097544,1020.75,2201,75,9,1m
BNBUSDT,EOSUSDT,1.3,356.45674950023596,946.91,2022,75,9,1m
BNBUSDT,EOSUSDT,1.4,305.4608283281252,805.22,1823,75,9,1m
BNBUSDT,EOSUSDT,1.5,250.41141430534154,660.11,1648,75,9,1m
BNBUSDT,EOSUSDT,1.6,265.61545433570234,699.89,1423,75,9,1m
BNBUSDT,EOSUSDT,1.7,270.03102197460277,711.26,1197,75,9,1m
BNBUSDT,EOSUSDT,1.8,226.0597606462706,595.14,941,75,9,1m
BNBUSDT,EOSUSDT,1.9,177.9757981565199,467.78,733,75,9,1m
BNBUSDT,EOSUSDT,0.5,582.2716827339253,1547.49,3415,80,9,1m
BNBUSDT,EOSUSDT,0.6,541.2656551516432,1437.74,3185,80,9,1m
BNBUSDT,EOSUSDT,0.7,521.07167410731,1384.1,2987,80,9,1m
BNBUSDT,EOSUSDT,0.8,554.4944295790588,1473.26,2784,80,9,1m
BNBUSDT,EOSUSDT,0.9,446.6037975435439,1186.6,2625,80,9,1m
BNBUSDT,EOSUSDT,1.0,387.98957424230474,1030.86,2447,80,9,1m
BNBUSDT,EOSUSDT,1.1,447.45732717073895,1188.87,2289,80,9,1m
BNBUSDT,EOSUSDT,1.2,338.42782364402933,899.63,2127,80,9,1m
BNBUSDT,EOSUSDT,1.3,345.1146285079476,916.78,1944,80,9,1m
BNBUSDT,EOSUSDT,1.4,274.18867588443317,722.74,1757,80,9,1m
BNBUSDT,EOSUSDT,1.5,295.98453503145697,780.24,1580,80,9,1m
BNBUSDT,EOSUSDT,1.6,290.23173271221253,764.76,1394,80,9,1m
BNBUSDT,EOSUSDT,1.7,268.4099411025009,706.63,1174,80,9,1m
BNBUSDT,EOSUSDT,1.8,218.5146930703747,574.25,961,80,9,1m
BNBUSDT,EOSUSDT,1.9,200.24460914235613,534.13,773,80,9,1m
BNBUSDT,EOSUSDT,0.5,580.1280658434224,1541.79,3276,85,9,1m
BNBUSDT,EOSUSDT,0.6,588.9299727146401,1565.19,3058,85,9,1m
BNBUSDT,EOSUSDT,0.7,522.0250744327687,1386.63,2842,85,9,1m
BNBUSDT,EOSUSDT,0.8,471.07403514932355,1251.61,2668,85,9,1m
BNBUSDT,EOSUSDT,0.9,418.3664096533895,1111.57,2490,85,9,1m
BNBUSDT,EOSUSDT,1.0,384.0042255868397,1020.28,2343,85,9,1m
BNBUSDT,EOSUSDT,1.1,370.64705746011185,984.79,2199,85,9,1m
BNBUSDT,EOSUSDT,1.2,372.04170479955,988.99,2029,85,9,1m
BNBUSDT,EOSUSDT,1.3,301.85261570220564,801.86,1862,85,9,1m
BNBUSDT,EOSUSDT,1.4,289.850031197967,764.02,1691,85,9,1m
BNBUSDT,EOSUSDT,1.5,257.8965382588027,679.84,1533,85,9,1m
BNBUSDT,EOSUSDT,1.6,247.35043748482062,652.04,1351,85,9,1m
BNBUSDT,EOSUSDT,1.7,284.8416974678629,750.27,1142,85,9,1m
BNBUSDT,EOSUSDT,1.8,221.85451677737063,584.07,968,85,9,1m
BNBUSDT,EOSUSDT,1.9,225.05393778215583,600.03,779,85,9,1m
BNBUSDT,EOSUSDT,0.5,849.8067684193544,2288.28,4884,45,12,1m
BNBUSDT,EOSUSDT,0.6,740.274145483708,1993.34,4580,45,12,1m
BNBUSDT,EOSUSDT,0.7,667.8443597620059,1798.31,4254,45,12,1m
BNBUSDT,EOSUSDT,0.8,595.068423916499,1602.35,3888,45,12,1m
BNBUSDT,EOSUSDT,0.9,520.5230391877687,1392.6,3523,45,12,1m
BNBUSDT,EOSUSDT,1.0,461.8241935496769,1227.81,3119,45,12,1m
BNBUSDT,EOSUSDT,1.1,450.8605712299943,1197.91,2676,45,12,1m
BNBUSDT,EOSUSDT,1.2,395.58240774759366,1051.04,2204,45,12,1m
BNBUSDT,EOSUSDT,1.3,220.63825452846325,586.42,1608,45,12,1m
BNBUSDT,EOSUSDT,1.4,158.24940384123025,408.53,878,45,12,1m
BNBUSDT,EOSUSDT,1.5,66.77068714214339,173.69,224,45,12,1m
BNBUSDT,EOSUSDT,1.6,0.6987036032215057,0.55,7,45,12,1m
BNBUSDT,EOSUSDT,1.7,0.0,0.0,4,45,12,1m
BNBUSDT,EOSUSDT,1.8,0.0,0.0,4,45,12,1m
BNBUSDT,EOSUSDT,1.9,0.0,0.0,4,45,12,1m
BNBUSDT,EOSUSDT,0.5,742.9017439658563,1991.59,4524,50,12,1m
BNBUSDT,EOSUSDT,0.6,657.2971351925702,1762.1,4225,50,12,1m
BNBUSDT,EOSUSDT,0.7,583.1780676564607,1563.4,3913,50,12,1m
BNBUSDT,EOSUSDT,0.8,595.6833650387747,1596.92,3611,50,12,1m
BNBUSDT,EOSUSDT,0.9,526.01179287947,1398.46,3316,50,12,1m
BNBUSDT,EOSUSDT,1.0,455.3104600318096,1210.49,2993,50,12,1m
BNBUSDT,EOSUSDT,1.1,409.051265073287,1086.83,2648,50,12,1m
BNBUSDT,EOSUSDT,1.2,379.91165127902883,1009.4,2251,50,12,1m
BNBUSDT,EOSUSDT,1.3,284.2137957262554,751.31,1819,50,12,1m
BNBUSDT,EOSUSDT,1.4,212.1010955358653,547.55,1287,50,12,1m
BNBUSDT,EOSUSDT,1.5,133.79261094196477,345.4,698,50,12,1m
BNBUSDT,EOSUSDT,1.6,47.27733210182951,122.98,205,50,12,1m
BNBUSDT,EOSUSDT,1.7,7.008121608485275,17.11,9,50,12,1m
BNBUSDT,EOSUSDT,0.5,682.2595073303277,1826.86,4203,55,12,1m
BNBUSDT,EOSUSDT,0.6,631.6876608735948,1691.44,3941,55,12,1m
BNBUSDT,EOSUSDT,0.7,595.5228783386094,1594.61,3650,55,12,1m
BNBUSDT,EOSUSDT,0.8,538.9106608179385,1443.02,3388,55,12,1m
BNBUSDT,EOSUSDT,0.9,482.4537430216601,1282.66,3105,55,12,1m
BNBUSDT,EOSUSDT,1.0,437.4932024625944,1162.4,2857,55,12,1m
BNBUSDT,EOSUSDT,1.1,380.061055410539,1009.8,2586,55,12,1m
BNBUSDT,EOSUSDT,1.2,354.45618480220503,942.09,2253,55,12,1m
BNBUSDT,EOSUSDT,1.3,351.63426113586036,928.43,1886,55,12,1m
BNBUSDT,EOSUSDT,1.4,271.32622136263774,714.67,1467,55,12,1m
BNBUSDT,EOSUSDT,1.5,199.00778766783398,513.76,994,55,12,1m
BNBUSDT,EOSUSDT,1.6,137.98186310569747,359.18,521,55,12,1m
BNBUSDT,EOSUSDT,1.7,38.68805999780455,100.64,163,55,12,1m
BNBUSDT,EOSUSDT,1.8,20.065147349086025,48.99,10,55,12,1m
BNBUSDT,EOSUSDT,0.5,663.123872295472,1768.92,3951,60,12,1m
BNBUSDT,EOSUSDT,0.6,556.7621636316215,1485.48,3701,60,12,1m
BNBUSDT,EOSUSDT,0.7,544.5863780205937,1452.73,3451,60,12,1m
BNBUSDT,EOSUSDT,0.8,506.3335928839973,1345.97,3198,60,12,1m
BNBUSDT,EOSUSDT,0.9,461.10512505960065,1225.9,2978,60,12,1m
BNBUSDT,EOSUSDT,1.0,369.9209806880037,982.86,2718,60,12,1m
BNBUSDT,EOSUSDT,1.1,416.48736480854507,1106.58,2467,60,12,1m
BNBUSDT,EOSUSDT,1.2,377.98459189618757,1004.62,2184,60,12,1m
BNBUSDT,EOSUSDT,1.3,343.14379500931864,904.79,1889,60,12,1m
BNBUSDT,EOSUSDT,1.4,283.2988549824595,746.8,1536,60,12,1m
BNBUSDT,EOSUSDT,1.5,212.97571303538956,560.69,1176,60,12,1m
BNBUSDT,EOSUSDT,1.6,149.65133294194231,390.3,752,60,12,1m
BNBUSDT,EOSUSDT,1.7,87.20684603975904,227.01,401,60,12,1m
BNBUSDT,EOSUSDT,1.8,31.378213467291147,84.55,126,60,12,1m
BNBUSDT,EOSUSDT,1.9,19.741785431488513,48.2,12,60,12,1m
BNBUSDT,EOSUSDT,0.5,629.1341606073673,1676.93,3734,65,12,1m
BNBUSDT,EOSUSDT,0.6,536.579814685517,1428.37,3483,65,12,1m
BNBUSDT,EOSUSDT,0.7,538.6244254520002,1436.83,3267,65,12,1m
BNBUSDT,EOSUSDT,0.8,489.0938353064442,1300.31,3030,65,12,1m
BNBUSDT,EOSUSDT,0.9,497.42291521067034,1322.45,2805,65,12,1m
BNBUSDT,EOSUSDT,1.0,423.8240112326889,1126.08,2579,65,12,1m
BNBUSDT,EOSUSDT,1.1,387.2435915716675,1028.89,2345,65,12,1m
BNBUSDT,EOSUSDT,1.2,383.1264716469309,1018.29,2121,65,12,1m
BNBUSDT,EOSUSDT,1.3,311.18456441249543,820.41,1859,65,12,1m
BNBUSDT,EOSUSDT,1.4,279.83299882271547,737.62,1552,65,12,1m
BNBUSDT,EOSUSDT,1.5,244.0238718935313,643.0,1239,65,12,1m
BNBUSDT,EOSUSDT,1.6,145.4385620311842,382.89,906,65,12,1m
BNBUSDT,EOSUSDT,1.7,130.33330152000156,339.91,568,65,12,1m
BNBUSDT,EOSUSDT,1.8,93.72700073674952,244.26,282,65,12,1m
BNBUSDT,EOSUSDT,1.9,31.830754233820517,85.77,92,65,12,1m
BNBUSDT,EOSUSDT,0.5,591.0567565967698,1575.43,3532,70,12,1m
BNBUSDT,EOSUSDT,0.6,542.6224148193882,1446.33,3291,70,12,1m
BNBUSDT,EOSUSDT,0.7,491.16053857903233,1310.22,3063,70,12,1m
BNBUSDT,EOSUSDT,0.8,480.1287967545274,1276.48,2856,70,12,1m
BNBUSDT,EOSUSDT,0.9,450.5874279894939,1197.19,2665,70,12,1m
BNBUSDT,EOSUSDT,1.0,428.4180290896734,1138.28,2470,70,12,1m
BNBUSDT,EOSUSDT,1.1,385.35102958038556,1023.86,2267,70,12,1m
BNBUSDT,EOSUSDT,1.2,349.2734066478009,928.31,2024,70,12,1m
BNBUSDT,EOSUSDT,1.3,286.2285888740658,754.48,1812,70,12,1m
BNBUSDT,EOSUSDT,1.4,258.10240293806373,680.1,1577,70,12,1m
BNBUSDT,EOSUSDT,1.5,264.90166241092567,697.75,1278,70,12,1m
BNBUSDT,EOSUSDT,1.6,197.51498522631204,519.99,991,70,12,1m
BNBUSDT,EOSUSDT,1.7,140.8296914072311,370.1,696,70,12,1m
BNBUSDT,EOSUSDT,1.8,117.5323872718715,305.73,424,70,12,1m
BNBUSDT,EOSUSDT,1.9,100.88402965687374,263.39,206,70,12,1m
BNBUSDT,EOSUSDT,0.5,535.5606284473878,1423.67,3351,75,12,1m
BNBUSDT,EOSUSDT,0.6,504.7933781820126,1341.88,3112,75,12,1m
BNBUSDT,EOSUSDT,0.7,508.903253547595,1352.8,2898,75,12,1m
BNBUSDT,EOSUSDT,0.8,444.14720846235923,1180.82,2735,75,12,1m
BNBUSDT,EOSUSDT,0.9,444.2910379150352,1180.46,2549,75,12,1m
BNBUSDT,EOSUSDT,1.0,446.1651854937134,1185.44,2358,75,12,1m
BNBUSDT,EOSUSDT,1.1,320.9653078320803,852.79,2153,75,12,1m
BNBUSDT,EOSUSDT,1.2,330.80990030605,879.5,1965,75,12,1m
BNBUSDT,EOSUSDT,1.3,336.13346252342103,885.71,1779,75,12,1m
BNBUSDT,EOSUSDT,1.4,316.17030728584297,832.79,1551,75,12,1m
BNBUSDT,EOSUSDT,1.5,243.5739542523536,641.25,1299,75,12,1m
BNBUSDT,EOSUSDT,1.6,189.0801361580479,497.78,1040,75,12,1m
BNBUSDT,EOSUSDT,1.7,176.067211851655,462.52,760,75,12,1m
BNBUSDT,EOSUSDT,1.8,116.74326410222365,303.68,511,75,12,1m
BNBUSDT,EOSUSDT,1.9,90.42937217413626,235.81,311,75,12,1m
BNBUSDT,EOSUSDT,0.5,541.6722745527894,1439.91,3150,80,12,1m
BNBUSDT,EOSUSDT,0.6,459.22736601584455,1220.75,2952,80,12,1m
BNBUSDT,EOSUSDT,0.7,438.81851247772585,1166.65,2766,80,12,1m
BNBUSDT,EOSUSDT,0.8,480.7242287538489,1278.06,2606,80,12,1m
BNBUSDT,EOSUSDT,0.9,392.18724766576867,1042.02,2435,80,12,1m
BNBUSDT,EOSUSDT,1.0,355.52904483924175,944.62,2242,80,12,1m
BNBUSDT,EOSUSDT,1.1,367.08660221412725,975.66,2068,80,12,1m
BNBUSDT,EOSUSDT,1.2,334.47394274295925,889.24,1900,80,12,1m
BNBUSDT,EOSUSDT,1.3,353.47754013974804,931.41,1711,80,12,1m
BNBUSDT,EOSUSDT,1.4,299.9513885007112,790.07,1510,80,12,1m
BNBUSDT,EOSUSDT,1.5,244.97204433163589,644.93,1301,80,12,1m
BNBUSDT,EOSUSDT,1.6,213.85247817803491,562.07,1051,80,12,1m
BNBUSDT,EOSUSDT,1.7,181.1650355414242,476.56,822,80,12,1m
BNBUSDT,EOSUSDT,1.8,111.54959311691023,290.8,584,80,12,1m
BNBUSDT,EOSUSDT,1.9,105.90213048814132,275.82,405,80,12,1m
BNBUSDT,EOSUSDT,0.5,538.3655771974925,1431.12,3040,85,12,1m
BNBUSDT,EOSUSDT,0.6,475.3380636781509,1263.58,2828,85,12,1m
BNBUSDT,EOSUSDT,0.7,448.5454426662181,1192.51,2647,85,12,1m
BNBUSDT,EOSUSDT,0.8,418.6148409051004,1112.93,2488,85,12,1m
BNBUSDT,EOSUSDT,0.9,362.8135060271964,963.98,2327,85,12,1m
BNBUSDT,EOSUSDT,1.0,393.45680681889297,1045.39,2159,85,12,1m
BNBUSDT,EOSUSDT,1.1,333.629098739908,886.43,2004,85,12,1m
BNBUSDT,EOSUSDT,1.2,366.2176231280542,973.64,1822,85,12,1m
BNBUSDT,EOSUSDT,1.3,304.92142936655324,803.47,1647,85,12,1m
BNBUSDT,EOSUSDT,1.4,295.1278948827997,777.37,1472,85,12,1m
BNBUSDT,EOSUSDT,1.5,259.4379149614424,683.01,1276,85,12,1m
BNBUSDT,EOSUSDT,1.6,222.38268800309206,584.41,1064,85,12,1m
BNBUSDT,EOSUSDT,1.7,216.0938146666866,576.1,866,85,12,1m
BNBUSDT,EOSUSDT,1.8,145.21409790170412,379.01,631,85,12,1m
BNBUSDT,EOSUSDT,1.9,124.86979142209842,325.39,448,85,12,1m
BNBUSDT,TRXUSDT,0.5,998.6373292075226,2689.04,7047,45,3,1m
BNBUSDT,TRXUSDT,0.6,914.2957726777717,2461.9,6504,45,3,1m
BNBUSDT,TRXUSDT,0.7,863.7325698230666,2325.63,6028,45,3,1m
BNBUSDT,TRXUSDT,0.8,811.7185855116956,2185.58,5578,45,3,1m
BNBUSDT,TRXUSDT,0.9,725.0092551974241,1941.3,5176,45,3,1m
BNBUSDT,TRXUSDT,1.0,675.0126852996167,1806.45,4858,45,3,1m
BNBUSDT,TRXUSDT,1.1,633.8147681868915,1696.2,4557,45,3,1m
BNBUSDT,TRXUSDT,1.2,612.1563822596087,1638.24,4282,45,3,1m
BNBUSDT,TRXUSDT,1.3,558.3332051783693,1494.2,3983,45,3,1m
BNBUSDT,TRXUSDT,1.4,522.7759883294943,1397.77,3683,45,3,1m
BNBUSDT,TRXUSDT,1.5,499.1952141921478,1331.89,3381,45,3,1m
BNBUSDT,TRXUSDT,1.6,498.47600814608126,1328.66,3071,45,3,1m
BNBUSDT,TRXUSDT,1.7,472.7498229581315,1259.35,2761,45,3,1m
BNBUSDT,TRXUSDT,1.8,409.13909505039754,1087.42,2459,45,3,1m
BNBUSDT,TRXUSDT,1.9,393.7763765460963,1046.59,2141,45,3,1m
BNBUSDT,TRXUSDT,0.5,912.0346999190175,2442.08,6503,50,3,1m
BNBUSDT,TRXUSDT,0.6,881.8553662137219,2361.27,5983,50,3,1m
BNBUSDT,TRXUSDT,0.7,795.8244787115734,2130.92,5514,50,3,1m
BNBUSDT,TRXUSDT,0.8,723.1201679517986,1936.24,5098,50,3,1m
BNBUSDT,TRXUSDT,0.9,645.8702030055719,1729.39,4773,50,3,1m
BNBUSDT,TRXUSDT,1.0,575.3775055003601,1540.64,4460,50,3,1m
BNBUSDT,TRXUSDT,1.1,584.1487697948747,1563.28,4172,50,3,1m
BNBUSDT,TRXUSDT,1.2,595.5562661042987,1593.81,3915,50,3,1m
BNBUSDT,TRXUSDT,1.3,549.7165471130942,1471.14,3657,50,3,1m
BNBUSDT,TRXUSDT,1.4,501.20508969437077,1341.31,3392,50,3,1m
BNBUSDT,TRXUSDT,1.5,458.80096302874983,1226.71,3122,50,3,1m
BNBUSDT,TRXUSDT,1.6,488.56639256056127,1303.53,2860,50,3,1m
BNBUSDT,TRXUSDT,1.7,431.3682357480233,1149.79,2599,50,3,1m
BNBUSDT,TRXUSDT,1.8,420.1283691867674,1119.17,2323,50,3,1m
BNBUSDT,TRXUSDT,1.9,364.73237571858095,969.39,2052,50,3,1m
BNBUSDT,TRXUSDT,0.5,854.6164265054816,2288.34,6063,55,3,1m
BNBUSDT,TRXUSDT,0.6,786.0094001795836,2104.63,5526,55,3,1m
BNBUSDT,TRXUSDT,0.7,693.1738653128101,1856.06,5081,55,3,1m
BNBUSDT,TRXUSDT,0.8,660.3879624986015,1768.27,4740,55,3,1m
BNBUSDT,TRXUSDT,0.9,599.5348767705641,1605.33,4394,55,3,1m
BNBUSDT,TRXUSDT,1.0,561.8999485188624,1503.74,4111,55,3,1m
BNBUSDT,TRXUSDT,1.1,555.0906562297733,1485.52,3868,55,3,1m
BNBUSDT,TRXUSDT,1.2,539.1017745173846,1442.73,3633,55,3,1m
BNBUSDT,TRXUSDT,1.3,542.6563443167277,1452.24,3390,55,3,1m
